15,471,5,949779173
15,483,5,949811490
15,2339,5,949779173
15,709,5,949896244
15,167,5,949896159
15,361,5,949779173
15,326,5,949778714
15,87,5,949895708
15,304,5,949810261
15,100,5,949779173
15,306,5,949811523
15,337,5,949918693
15,92,5,949779173
15,887,5,949919372
15,119,5,949896244
15,310,5,949919519
15,465,5,949811602
15,8440,5,949918743
15,71,4,949811559
15,1329,5,949919591
15,795,5,949811523
15,2193,5,949919372
15,3002,5,949949396
15,241,4,949811559
15,4043,5,949811490
15,148,5,949918743
15,68,4,949918927
15,1144,4,949811602
15,941,4,949896275
15,782,5,949982274
15,1993,5,949919247
15,1217,4,949810582
15,2347,4,949810302
15,7260,3,949920004
15,9363,4,949918787
15,688,3,949918904
15,3340,3,949810688
15,14,5,949896377
15,550,5,949810261
15,115,4,949810302
15,8842,5,949895772
15,344,3,949811230
15,171,5,949919978
15,36,4,949811559
18,572,5,949896244
18,3566,1,949895864
18,2584,5,949919738
18,557,4,949810688
18,1102,2,949895956
18,344,5,949810261
18,3551,5,949810261
18,60,5,949918743
18,101,3,949949538
18,372,5,949811559
18,943,5,949896309
18,1923,5,949811602
18,2615,3,949895907
18,4054,2,949918970
4,3273,5,949896070
4,1037,4,949919454
4,100,5,949778771
4,48,4,949811738
4,95,4,949896114
4,1311,4,949982239
4,387,4,949896183
4,497,5,949810618
4,2190,3,949896114
4,1733,5,949918648
4,1301,5,949949444
4,489,5,949919306
4,1435,4,949982239
4,1380,5,949949444
4,221,5,949896114
4,401,5,949949638
4,131,5,949896183
4,3469,4,949920028
18,662,5,949949538
18,2770,5,949896114
18,9287,5,949949396
18,13,4,949896114
18,119,5,949919399
18,1544,3,949896309
18,426,5,949918927
18,3219,5,949918994
18,55,4,949919763
18,48,5,949896070
18,65,4,949982239
18,405,4,949896114
18,3068,5,949811603
18,3202,5,949896070
18,7538,5,949896070
18,7254,3,949896070
22,264,5,949918764
22,284,4,949811559
22,350,3,949896309
18,8329,5,949895772
8,45,5,949919556
24,378,4,949918927
24,323,4,949811603
24,100,4,949918994
24,1144,5,949918994
24,1752,4,949810302
24,860,5,949982274
24,2188,5,949918875
24,1031,4,949896275
24,2304,1,949895993
24,7770,5,949810582
24,2142,5,949810261
24,4149,3,949918671
24,233,4,949896497
24,948,4,949896497
24,1936,5,949811523
24,2738,5,949810582
24,2586,4,949778714
24,1970,1,949896521
24,483,5,949919399
24,1329,5,949811490
24,7409,4,949811603
24,9,5,949896070
24,326,5,949811738
24,26,3,949811230
24,33,3,949918875
24,289,5,949896114
24,662,5,949896377
22,7638,2,949896309
22,442,1,949896309
22,1142,4,949810534
22,3425,5,949811559
22,176,5,949896070
22,349,3,949896015
22,232,5,949918807
22,1589,5,949810261
22,1900,3,949896543
22,670,5,949949444
22,1498,4,949811559
22,739,5,949919419
22,488,5,949919656
22,865,4,949918715
22,1987,4,949896275
22,2352,4,949811603
22,168,5,949919738
22,3314,4,949918904
22,48,2,949778946
22,2673,4,949811523
22,9,5,949918970
22,1236,4,949919738
22,289,3,949919845
22,4810,5,949895732
18,130,2,949982238
25,14,4,1163374957
25,8336,4,1163374952
25,653,4,1163374639
25,5374,4,1163374242
25,872,4,1163374404
25,8949,3.5,1163373762
25,977,4.5,1163373208
25,4602,3.5,1163373636
25,7277,4,1163374152
25,5730,4,1163373752
25,483,4,1163373755
25,4531,4,1163373610
25,58,4,1163374477
25,4,4.5,1163373718
25,13,4,1163374392
25,2339,3.5,1163373551
25,5940,4,1163374190
25,65,5,1163373711
25,2975,3.5,1163374993
24,148,2.5,1163373651
24,136,3.5,1163373135
24,78,4,1163374286
24,1639,4,1163373316
24,186,5,1163373103
24,398,3,1163374173
24,60,2.5,1163374239
24,2320,4,1163374582
24,658,4,1163374495
22,450,5,1163373044
22,2298,3.5,1163374165
28,3504,4.5,1163374608
28,2615,3.5,1163374562
24,741,4,1163374214
32,238,4,1163373744
32,550,4,1163374601
32,2357,4.5,1163374251
32,758,4.5,1163373726
32,101,4,1163373675
32,344,4,1163374324
32,2615,3.5,1163374593
32,9624,1.5,1163373188
32,245,5,1163373109
32,150,4,1163373276
32,26,4,1163373251
32,9,3.5,1163374184
32,66,4,1163373193
32,2302,3.5,1163374290
32,1272,4,1163373679
32,2621,4.5,1163373293
32,2,4,1163374246
32,398,3.5,1163373743
32,848,3.5,1163374947
32,3979,3.5,1163374278
32,236,3.5,1163374127
32,142,3.5,1163374263
32,306,3.5,1163374408
32,122,4,1163374137
32,4317,3.5,1163373148
32,2192,4.5,1163374235
32,42,3.5,1163374198
32,114,4,1163373273
32,132,4,1163375025
32,22,3.5,1163373696
32,5,4.5,1163375145
32,8,3.5,1163374103
32,6417,3.5,1163374354
32,576,4.5,1163375033
32,431,3.5,1163375131
32,7,3,1163373548
32,4682,4.5,1163373616
32,1217,3.5,1163374995
29,27,4.5,1163373299
29,21,4.5,1163373606
29,2,4,1163374443
29,24,3.5,1163374206
32,606,4.5,1163374389
32,85,3,1163373688
32,158,4,1163374533
32,373,3.5,1163374491
32,416,4,1163374572
32,50,4,1163373626
32,32,4,1163374455
32,1383,2.5,1163373238
32,574,4,1163374511
32,179,4,1163374742
32,14,4,1163374381
32,33,3.5,1163374118
32,75,4.5,1163373593
32,136,4,1163374426
32,3997,4.5,1163374340
32,4095,4.5,1163374702
32,1131,3.5,1163374177
25,5244,5,1163374211
34,498,4,1163374517
32,9934,4.5,1163374227
34,371,4,1163374275
34,1518,4.5,1163374283
34,9588,4,1163374144
34,162,4,1163374167
34,2674,4.5,1163374357
34,2620,4,1109258212
34,89,2,1108134263
34,8995,2,1109258228
34,424,5,1108134539
34,405,4,1108134269
34,2177,4,1108134299
34,611,5,1108134266
34,2209,4.5,1108134284
34,1322,4.5,1109258196
34,1312,4.5,1108134309
34,10,4.5,1108134339
34,391,2,1109258181
34,442,2,1109258179
34,408,2,1109258281
34,958,2,1109258194
34,5326,0.5,1108134334
34,5101,3,1108134344
34,296,3,1108134289
34,740,4,1109258270
34,1657,4,1109258285
34,121,4,1109258175
34,70,3.5,1108134291
34,232,3,1109258245
34,9308,4,1108134293
34,5830,1,1109258202
34,547,2,1108134271
34,3203,4,1108134274
34,400,3,1109258257
34,3941,4.5,1108134545
34,1010,3,1109258199
40,690,1,1108134337
40,179,4,1109258183
40,1184,3.5,1109258250
40,5,1.5,1109258190
40,3123,1.5,1109258217
40,1312,1.5,1109258226
40,436,5,1108134311
40,32,3,1108134534
40,10,5,1108134519
40,4,4,1108134524
40,13,3.5,1108134526
40,495,4,1108134537
40,483,3,1108134531
40,101,4.5,1108134521
40,344,3,851866703
40,659,3,851869035
40,63,3,851867289
40,587,3,851868750
40,249,4,851867861
22,408,4,851866901
22,687,3,851866744
22,598,5,851868188
22,3278,4,851866720
22,3298,4,851866704
22,1018,4,851868206
22,2669,2,851868704
22,1246,3,851868705
22,2299,5,851869062
22,2382,3,851868188
22,6578,2,851869161
22,7316,5,851868187
22,8512,3,851868524
22,8214,3,851867345
22,2426,3,851867621
22,1380,3,851867941
22,633,3,851868188
31,743,3,851867436
31,1153,3,851868020
31,2034,3,851867790
31,2923,3,851869291
31,3036,4,851869291
31,4979,4,851869161
31,4031,3,851867669
31,3883,4,851868246
31,39,3,851867688
31,165,4,851869035
31,135,4,851868019
31,110,4,851868044
31,598,3,851869140
31,1018,4,851868186
31,3278,3,851868863
31,3298,4,851868020
31,1246,3,851868044
31,2669,3,851868074
31,2382,4,851866806
31,2299,3,851866744
31,2,5,851868019
31,24,2,851866784
31,21,1,851866704
31,27,1,851866763
31,23,5,851868020
31,18,3,851866703
31,1299,2,851866744
31,4316,4,851868289
31,3428,3,851869102
31,4455,3,851866744
31,70,4,851867320
31,360,4,851867289
31,496,3,851868308
31,2406,3,851867553
31,2047,3,851869103
31,2965,4,851867289
31,806,5,851868019
31,1053,5,851869034
31,612,3,851867289
31,936,5,851869035
31,1261,5,851869034
31,725,4,851867379
31,232,5,851868044
31,168,5,851868246
31,915,4,851868321
31,7522,4,851869062
31,289,5,851868289
31,2873,3,851867436
31,13,4,851869080
31,14,3,851867436
31,28,4,851868332
31,499,4,851867401
31,2051,3,851867320
31,1868,3,851868471
31,350,4,851868471
31,2015,3,851867401
31,32,3,851866935
31,287,3,851869160
31,994,3,851869102
31,1656,2,851869230
31,5658,4,851869035
31,7667,3,851869140
34,937,3,851869062
43,8,3,851867688
43,101,5,851866978
43,709,1,851869140
43,426,5,1154465405
31,75,2.5,1154389572
22,45,5,1154464836
31,33,5,1154400173
31,2615,4,1154473268
31,272,3.5,1154464829
31,271,2,1154389420
31,2601,4,1154465380
31,5100,5,1154464714
31,5563,4,1154400390
31,136,4.5,1154400475
31,101,3.5,1154389356
31,55,2,1154400357
31,372,5,1154400170
32,2015,5,1154389386
24,8,4,1154464853
24,2,4.5,1154464833
24,23,4,1154400284
24,24,3.5,1154389432
24,21,5,1154400181
49,867,3.5,1154464841
49,1843,4,1154464887
18,3237,4,1154464730
46,268,4,1154464769
18,913,4,1154465573
46,483,4,1154465394
50,217,4,1154465555
50,26,4,1154464811
53,270,3,1154465230
53,14,4,1154464747
53,35,4,1154464720
53,80,3.5,1154400465
53,130,0.5,1154474527
53,653,4,1154465285
24,27,3,1154400324
24,18,4,1154465235
24,3310,3,1154389408
24,119,3.5,1154464990
24,883,5,1154389385
55,212,4,1154389491
55,3141,4,1154473252
55,1544,3,1154400308
55,7462,5,1154400458
24,228,3.5,1154389528
55,2051,5,1154473322
24,11,4,1154473259
58,26,3,1154389460
58,58,3,1154465222
58,18,4.5,1154464735
58,14,4.5,1154400414
58,2,4,1154464850
58,653,5,1154473217
58,5,3.5,1154389340
58,13,3.5,1154400351
58,24,5,1154464889
58,21,5,1154464738
58,27,3.5,1154464944
58,10,4.5,1154464717
58,11,2.5,1154389541
58,65,4.5,1154465558
55,264,3.5,1154400340
55,397,3.5,1154473419
55,653,3,1154400360
24,1806,4.5,1154464950
46,1741,5,1154473364
55,520,4,1154464901
46,672,4.5,1154400266
46,1410,5,1154400441
46,2235,3.5,1154400198
46,7991,4,1154389482
46,3229,4,1154465526
46,5858,4.5,1154464873
46,9469,3.5,1154400245
46,8215,4.5,1154465279
46,7208,5,1154464905
46,7619,4,1154464915
46,5041,2.5,1154400334
46,6684,3.5,1154464808
46,671,3.5,1154400398
46,5665,4.5,1154400383
46,6512,4,1154465373
46,5505,3.5,1154464819
46,4240,3.5,1154389449
46,9116,5,1154400236
46,9494,3.5,1154389552
46,7748,4.5,1154400449
46,5115,4,1154464756
46,7681,4,1154400407
46,5861,4,1154465399
46,8868,3,1154465385
46,6078,4,1154464762
55,43,3.5,1154400444
46,6501,4,1154389474
46,6211,3,1154400191
46,7607,4,1154464895
46,7006,5,1154465296
46,8156,3,1154400253
46,6087,3.5,1154400294
46,3752,4,1154464753
46,6212,4,1154465367
46,200,4,1154464994
46,1058,2.5,1154400471
46,4728,4.5,1154464868
61,11,4,1154465499
61,33,3,1154465548
61,26,3.5,1154465243
61,2,4.5,1154473310
61,24,4.5,1154400263
61,21,4.5,1154464726
61,27,3.5,1154400423
61,18,3.5,1154473088
61,57,3.5,1154473264
61,273,2,1154473042
55,217,3.5,1154473022
34,570,3,1154473014
34,60,3,1154473017
34,168,4,938629179
34,172,4,938628337
34,546,3,938628655
53,1664,5,938629110
53,213,3,938628897
53,315,4,938628966
53,4862,4,938628777
53,66,4,938628577
62,572,5,938628843
62,171,5,938628337
62,1041,4,938628843
62,701,5,938628843
58,8336,2,938628337
58,2716,5,938629250
58,7639,3,938629470
58,941,4,938628655
58,4640,4,938628450
58,177,3,938628655
58,80,2,938628777
58,4068,4,938629341
58,270,4,938629054
58,8946,5,938628690
58,66,4,938628966
58,148,3,938629470
58,5551,5,938628966
58,189,4,938629341
53,6195,4,938629522
53,2027,4,938629747
53,786,4,938629053
53,4602,3,938629053
53,8336,3,938628777
53,489,4,938628897
53,125,4,938629341
65,161,2,938629250
65,180,4,938628843
65,129,4,939122916
65,155,4,938628577
65,213,2,938629681
65,8,3,938629681
65,5,4,938628966
65,26,2,938629341
65,2,5,938628450
65,24,3,938628843
65,21,4,938627748
65,27,4,938629681
65,14,5,942766420
65,18,4,942766793
65,55,4,942766515
65,58,3,942766603
65,32,4,942766603
65,2041,3,942767328
65,953,4,942766974
65,176,3,942767258
65,936,3,942766420
65,1053,2,942767328
65,612,4,942767328
65,232,4,942767258
65,305,4,942767258
65,806,4,942767258
65,556,4,942767258
66,10,4,942767258
66,76,3,942767328
66,2,4,942767258
66,35,4,942767258
66,629,5,942766420
66,2902,4,942766420
54,81,3,942766725
54,199,3,942766845
56,2679,5,942767029
32,59,3,942766679
32,857,4,942766472
32,102,5,942766472
32,160,2,942766845
32,530,5,942766515
32,125,3,942766472
32,321,5,942766991
32,138,4,942767328
32,387,2,942767328
53,26,4,942766845
32,531,5,942766515
32,733,5,942766109
69,8,3,942766251
69,89,3,942766213
69,35,4,942766029
69,26,3,942766164
69,4,4,942765978
69,32,2,942766213
69,5,5,942767121
70,323,2,942766251
70,26,3,942766059
70,80,4,942767571
70,7022,5,1391658537
70,5792,1,1391656827
70,709,4,1391657561
70,1206,3,1391657297
70,629,5,1391658423
70,1663,4.5,1391658505
70,1835,3.5,1391656845
70,1506,5,1391658556
70,9473,4.5,1391658634
70,3928,5,1391658440
70,2027,5,1391658667
63,121,3,1391657062
63,130,3.5,1391657376
70,597,4.5,1391657543
70,8704,3,1391658583
70,653,3,1391657112
63,10,3,1391658601
63,32,5,1391657861
63,315,5,1391658574
70,154,5,1391658450
70,29,4,1391657605
70,125,4.5,1391657459
70,353,3.5,1391657720
70,770,4.5,1391658141
70,530,4,1391658115
70,839,4.5,1391658399
70,248,3,1391658137
70,773,4,1391658210
70,8336,3.5,1391658218
70,270,4,1391658385
70,489,4.5,1391658311
70,606,4.5,1391658125
72,4,4,1391658270
72,55,4,1391658186
72,8,4,1391657924
72,550,4,1391657610
70,7810,5,1391658157
72,1714,5,1391657798
72,118,3,968045587
72,848,1,968045407
72,867,3,968045438
72,10,2,968045353
72,2136,1,968045732
72,230,4,968045680
72,171,3,968045764
72,471,1,968045500
70,35,2,968045561
70,401,3,968045500
70,1580,1,955407153
70,427,5,968045353
70,95,5,955407153
70,935,2,968045354
73,5024,5,968045354
73,8692,1,955407153
73,6808,1,968045475
73,3933,4,968045475
73,758,2,968045438
73,268,3,968045529
73,820,2,955407153
73,380,2,968045475
73,851,4,968045680
73,611,1,968045475
73,270,2,968045764
73,3761,4,968045407
73,7715,2,968045732
73,80,1,968045379
73,115,3,968045649
73,709,2,968045354
73,8,4,968045529
73,131,1,968045732
73,730,4,968045379
73,1161,4,955407153
73,32,3,968045619
73,1970,2,968045680
73,63,2,968045619
73,65,1,968045232
73,178,5,968045232
73,177,3,968045232
73,121,4,968045232
73,219,1,968045198
73,162,3,968045198
73,614,3,968045172
73,587,5,968045142
73,58,2,968045142
73,6128,2,968045106
73,427,4,968045106
73,180,2,968045074
73,5,1,968045074
73,26,3,968045015
73,4,5,968045015
73,24,3,968045015
73,21,5,968045015
73,27,2,968044981
73,18,2,968044981
73,10,3,968044981
73,28,5,968044949
73,23,3,968044949
73,287,2,968044949
73,130,4,968045173
73,405,5,1331380058
73,829,2.5,1331380914
73,1949,4,1331380038
73,2403,4,1331379348
70,172,3.5,1331380895
70,10,4.5,1331380029
70,478,5,1331380018
73,171,4.5,1331379479
73,1571,3,1331380025
73,2097,3.5,1331379485
73,570,4,1331380901
73,1421,4,1331379483
73,3476,3,1331380851
73,9083,4,1331380062
73,646,4,1331379366
73,321,3.5,1331380871
73,173,3,1331379520
73,5210,4,1331380814
73,2259,2.5,1331380845
73,2798,3,1331379386
73,397,4,1331380745
73,6634,4,1331380741
73,3808,3,1331380888
73,4942,3.5,1331379777
73,71,4,1331379470
73,97,3,1331380765
73,499,3,1331380731
73,5238,3,1331379494
73,66,3,1331380761
73,618,3,1331380738
73,5508,4,1331380752
73,4707,3.5,1331379342
73,2,3.5,1331379599
59,5,3,1331379574
59,4068,4,1331380721
59,635,4.5,1331379506
59,1206,2.5,1331379589
59,786,3.5,1331379530
59,94,4.5,1331380145
59,8336,3.5,1331380834
74,8882,4.5,1331380883
59,80,4,1331380785
59,26,4.5,1331380734
59,14,4,1331380159
59,2024,4.5,1331380306
74,582,3.5,1331380782
74,3009,4.5,1331380873
59,941,4.5,1331380830
59,662,4,1331379748
59,378,4,1331380725
74,125,4.5,1331380387
74,718,4.5,1331380390
59,35,3,1331379985
59,653,1,976243997
74,2323,4,976243997
59,6921,3,976243912
74,3029,3,976244179
74,6324,2,976244179
74,6306,3,976244471
74,3569,3,976243933
74,2073,2,976244131
74,5423,3,976244313
74,5525,2,976244367
74,3640,3,976244524
74,6399,2,976244287
74,3760,4,976244591
74,2595,2,976244564
74,4353,5,976244313
74,1755,3,976243997
73,3457,3,976244423
73,2903,4,976244205
73,5283,3,976244107
73,354,4,976244343
73,468,2,997938310
73,7416,2,1134521380
74,375,4.5,1093070098
74,1650,4,1040205753
74,935,3,1093028290
59,629,2.5,1093028381
59,1663,2.5,1166586286
59,489,3.5,1093070150
59,5730,3,997939404
73,1373,1,1093028409
73,117,4.5,1058249528
73,872,2.5,1093070415
73,1113,3,1033345172
73,621,4,997938466
73,999,3,997938310
75,3254,1,1033345287
75,6777,2.5,1093028334
75,11,3,1122576665
59,3379,5,1054449816
75,372,5,997938500
75,476,2.5,1093070271
75,115,2,1093028336
75,741,0.5,1093070467
75,743,5,1044220302
75,122,3,1166587063
75,1714,1.5,1093028331
75,109,4,1134522072
75,7379,1,1093070113
75,22,2,1166586594
75,150,3,1040205792
75,9854,5,997938500
75,63,2.5,1093070156
75,662,4,997938358
75,378,3.5,1245362506
76,8,3.5,1134521543
76,24,5,1075142933
76,21,3,997939380
76,18,1,1128274517
76,66,2,1052896975
76,4068,0.5,1093028411
76,60,3,1093028319
76,75,4,997938676
76,599,2,1166586021
76,54,4,997938413
76,121,3,1093028183
76,87,2.5,1166586376
76,45,1,1093070329
76,22,4,1166587180
76,108,4,1046209579
76,955,3,1166586276
76,1063,2,1052896916
76,1436,1,1193435347
76,39,2,1093070170
76,426,1.5,1134521967
76,27,1.5,1193435482
76,2,2,1033345241
76,219,4.5,1054449903
76,498,1,1349622582
76,311,4,997939415
76,26,1,1134521432
76,9,1,1033345068
75,8519,3.5,1093028308
76,925,4,1033345227
76,4606,4,1033344772
76,669,4,997939415
76,6604,3.5,1166586251
75,4842,5,997938656
76,270,2,997938567
76,828,2,1093070318
76,2451,2,1093028328
76,4067,5,997938437
25,8455,1,1058250479
25,8555,2,1093028372
70,1167,1,1093028298
70,14,5,997938567
70,972,5,997938771
70,5525,4,1054449869
70,94,5,997938737
59,184,4,997938894
72,64,4,1052897100
72,1159,3,1052896866
72,2679,1,1093028399
59,1131,2,997938727
76,315,2.5,1120209787
76,130,1.5,1093028255
76,109,2,997938391
76,80,2.5,1122576622
76,42,3,1058250589
76,171,2,1093028220
76,76,3,997939193
76,10,3,1093070088
59,8946,0.5,1122576667
59,148,1,1058250631
70,635,3.5,1058250490
70,772,4,997939065
80,65,2,1374637824
80,8,3.5,1122576670
80,5,2,1443385370
80,26,3,1465793100
80,8946,3.5,1054449871
80,8882,4,1033344267
76,160,4,997939179
76,272,3.5,1166586661
76,653,1,1465955324
76,7651,4,1132469126
25,2902,3,1093028320
25,1663,1,1093070102
25,395,2.5,1058250627
25,3903,4,997938322
38,1031,1,1193435522
38,786,3,1093028323
38,85,5,997938567
38,8455,2.5,1134521456
38,8079,3,1166586067
38,2544,3,1093028384
59,6160,3,997939193
59,9754,3,1166586748
38,24,1,997938905
38,2,0.5,1093070332
38,18,4,1093028414
38,27,3,1035258747
38,934,1.5,1093028394
59,60,2,1093028389
38,6354,3.5,1443384915
38,213,2.5,1166586387
38,6160,4,997937239
38,8882,3,1033345148
53,2302,2,1093028325
83,8,1.5,1240203835
83,5,5,997938438
83,26,3,1093070381
83,4,5,997938676
83,2,2,997939055
83,24,4,1033344257
83,13,3.5,1361078504
83,21,3,1166586512
83,14,3,1141391972
83,27,2,1093028377
83,55,1,1093028322
83,93,0.5,1093028161
83,2357,4,997938451
83,550,3,1093028142
70,706,4,997939162
83,1234,5,997938500
83,1970,2.5,1245021392
76,92,2.5,1093028267
40,122,5,997938500
85,24,3,1052896916
85,101,2.5,1093070326
85,26,1.5,1134521628
85,33,4,1093028231
85,495,2,1035258608
85,45,3,997939348
85,150,3,1052896916
85,516,2,1052896867
85,8,3,1093028406
85,5,3,1033345122
85,2,2,1166586237
85,4,3.5,1093028260
85,13,1,1093028237
85,21,3,997938288
85,14,2.5,1166586565
85,27,4,997938438
85,58,2,1093070454
85,55,4,1054450167
85,65,2.5,1093028151
85,80,2.5,1093070207
85,483,3,1033344834
61,3638,0.5,1093028395
38,483,1.5,1134521382
38,233,3,1136904835
38,94,5,997938391
76,958,1,1128274713
76,413,4.5,1054450008
76,172,3.5,1134522085
76,590,1,1166586002
25,662,2,1166586995
55,2013,4,1035258747
85,23,5,997938703
85,18,4,997938567
85,372,5,1058250570
85,1096,5,997938346
85,9,5,997938346
85,4009,5,997938500
40,795,4,997939604
85,354,2.5,1122576681
54,11,4,1058250459
54,217,5,997938140
54,87,4,1416119525
54,26,1.5,1058250501
54,378,1,1128274460
54,310,3,997938737
54,383,3.5,1093070090
78,284,1,1040205624
78,55,5,997938727
78,14,5,997938358
78,8805,3,1044219825
78,180,1,1058250466
78,4634,3,997938800
78,3508,4,997939453
78,4672,2,1166586619
78,8336,2,1034544304
78,4640,4,997938528
78,95,5,997938905
78,3785,2.5,1348976598
45,662,1.5,1166586136
85,1269,4,1054450184
73,118,3,997938603
73,43,4,997937239
78,3913,3,997938787
78,592,2,1122576683
78,23,4,997938528
78,828,2.5,1193436089
78,2342,2,1166586415
76,7806,4,1033345199
78,94,4,1040205624
78,7,4,997938466
78,155,2.5,1458506296
78,19,3,1093070163
78,161,1,1055439464
78,4336,4,997939162
78,5754,2.5,1345397949
78,653,2.5,1128274586
78,130,3.5,1386368101
78,70,3,997938288
78,934,4,1054449673
78,5088,3,1193435335
89,1705,4,997938862
89,574,3,997938771
89,1272,4,1033344257
89,380,2,1443384910
38,9303,4.5,1166586456
89,323,3.5,1361078481
89,287,5,997938760
89,211,5,997938438
89,127,1,1040205753
89,969,4,997939111
89,8084,1,1093070386
38,1624,4,997938528
89,1683,3.5,1345398232
38,5244,4,997938784
93,131,2,997939111
93,11,5,997938438
38,8336,3,1044347743
38,1214,5,997938822
38,1135,4.5,1345398245
38,959,5,997938466
38,4622,1.5,1058250487
38,8878,3,1166586696
93,969,3,997938749
93,287,4,997938203
93,255,1.5,1054271469
63,786,2,1055439440
63,278,4,997939207
63,8455,3,997938203
63,85,1,1093070109
63,3508,5,997938712
63,1996,4,997939614
63,58,4,997938288
63,5327,4,1034544304
63,4974,4,997938800
63,8946,3,1044347881
63,177,4,1054450216
63,8792,3,997938727
63,4475,4,1054450238
63,160,3.5,1166586368
63,83,3,997938451
63,590,2,1033345172
63,361,5,997938151
89,1055,1,1093070174
89,2698,5,997938171
89,7495,3,997938509
89,714,3,997938500
63,718,4,997938760
76,2023,3,997938749
80,118,5,997938346
4,81,3.5,1345398347
4,468,4,997938219
4,1210,3,997938917
4,436,3,997938981
4,101,1.5,1134521651
38,669,4,1120208625
38,6820,3,997938162
94,1079,4,997938171
94,9236,4,997939360
94,653,5,997938500
